TRADE_DATE,510300,512890,513500,513100,588000,518880,511010
2021-08-03,4.576000,0.703000,1.346000,0.994000,1.621000,3.681000,121.621000
2021-08-04,4.620000,0.709000,1.350000,1.000000,1.665000,3.689000,121.544000
2021-08-05,4.590000,0.709000,1.347000,0.999000,1.664000,3.685000,121.494000
2021-08-06,4.574000,0.713000,1.354000,1.007000,1.650000,3.663000,121.529000
2021-08-09,4.629000,0.724000,1.358000,1.002000,1.631000,3.568000,121.241000
2021-08-10,4.686000,0.724000,1.356000,1.006000,1.647000,3.552000,121.125000
2021-08-11,4.659000,0.743000,1.358000,1.001000,1.639000,3.548000,121.003000
2021-08-12,4.627000,0.752000,1.359000,0.998000,1.646000,3.580000,121.110000
2021-08-13,4.600000,0.751000,1.368000,1.002000,1.611000,3.591000,121.342000
2021-08-16,4.597000,0.757000,1.363000,1.004000,1.607000,3.621000,121.337000
2021-08-17,4.485000,0.746000,1.366000,1.008000,1.566000,3.658000,121.535000
2021-08-18,4.538000,0.749000,1.365000,1.002000,1.565000,3.660000,121.612000
2021-08-19,4.504000,0.741000,1.343000,0.984000,1.603000,3.648000,121.598000
2021-08-20,4.414000,0.742000,1.350000,0.994000,1.590000,3.659000,121.676000
2021-08-23,4.486000,0.749000,1.369000,1.010000,1.621000,3.652000,121.602000
2021-08-24,4.538000,0.751000,1.377000,1.025000,1.636000,3.679000,121.550000
2021-08-25,4.552000,0.756000,1.372000,1.024000,1.601000,3.658000,121.595000
2021-08-26,4.467000,0.766000,1.373000,1.022000,1.555000,3.645000,121.287000
2021-08-27,4.480000,0.770000,1.374000,1.023000,1.538000,3.682000,121.325000
2021-08-30,4.462000,0.774000,1.379000,1.031000,1.527000,3.691000,121.370000
2021-08-31,4.460000,0.800000,1.390000,1.045000,1.491000,3.690000,121.543000
2021-09-01,4.530000,0.794000,1.390000,1.040000,1.480000,3.690000,121.610000
2021-09-02,4.526000,0.809000,1.381000,1.039000,1.456000,3.687000,121.603000
2021-09-03,4.499000,0.807000,1.387000,1.036000,1.457000,3.687000,121.638000
2021-09-06,4.583000,0.813000,1.385000,1.039000,1.493000,3.708000,121.534000
2021-09-07,4.646000,0.830000,1.385000,1.040000,1.494000,3.696000,121.438000
2021-09-08,4.625000,0.846000,1.379000,1.039000,1.467000,3.653000,121.403000
2021-09-09,4.623000,0.872000,1.374000,1.033000,1.454000,3.639000,121.417000
2021-09-10,4.672000,0.865000,1.375000,1.030000,1.482000,3.660000,121.415000
2021-09-13,4.645000,0.887000,1.365000,1.024000,1.438000,3.642000,121.369000
2021-09-14,4.579000,0.869000,1.364000,1.018000,1.452000,3.646000,121.302000
2021-09-15,4.526000,0.865000,1.356000,1.016000,1.437000,3.659000,121.325000
2021-09-16,4.470000,0.860000,1.361000,1.021000,1.402000,3.628000,121.160000
2021-09-17,4.509000,0.843000,1.368000,1.027000,1.413000,3.592000,121.268000
2021-09-22,4.476000,0.868000,1.340000,1.002000,1.410000,3.640000,121.331000
2021-09-23,4.505000,0.868000,1.351000,1.011000,1.419000,3.605000,121.496000
2021-09-24,4.512000,0.836000,1.359000,1.013000,1.428000,3.586000,121.485000
2021-09-27,4.544000,0.819000,1.368000,1.019000,1.424000,3.590000,121.481000
2021-09-28,4.535000,0.840000,1.355000,1.001000,1.407000,3.562000,121.499000
2021-09-29,4.502000,0.818000,1.334000,0.987000,1.399000,3.557000,121.801000
2021-09-30,4.516000,0.829000,1.342000,0.989000,1.423000,3.543000,121.859000
2021-10-08,4.587000,0.821000,1.341000,0.987000,1.417000,3.587000,121.658000
2021-10-11,4.586000,0.829000,1.333000,0.976000,1.404000,3.573000,121.500000
2021-10-12,4.534000,0.824000,1.319000,0.968000,1.371000,3.591000,121.316000
2021-10-13,4.590000,0.809000,1.326000,0.970000,1.395000,3.590000,121.270000
2021-10-14,4.563000,0.803000,1.338000,0.983000,1.398000,3.636000,121.299000
